img_1,img_2,y_true,gender,ethnicity,segment_1,segment_2,angle,x_dist,y_dist,z_dist
djnwtautxg_1.jpg,djnwtautxg_2.jpg,1,Male x Male,White x White,Male & White,Male & White,39.8168238546218,20.551485538482662,34.30666446685791,3.5028562545776367
zrcwolyisp_1.jpg,sqgkrihaxe_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,30.32161729619116,2.5923871994018555,30.21498107910156,0.3040758371353149
skfvyeyiht_1.jpg,skfvyeyiht_2.jpg,1,Female x Female,White x White,Female & White,Female & White,18.45288931221996,14.366222858428957,7.117840766906738,14.294856786727903
qomytludyd_2.jpg,iqeqbhaztc_1.jpg,0,Female x Female,White x White,Female & White,Female & White,18.20435652698035,3.160182476043701,17.304898738861084,5.384766340255737
zyeidozmyq_1.jpg,zyeidozmyq_2.jpg,1,Female x Female,Indian x Indian,Female & Indian,Female & Indian,11.695598956590397,11.190123558044434,3.5907444953918457,1.8367362320423128
pqwrwizejh_1.jpg,pqwrwizejh_2.jpg,1,Male x Male,Black x Black,Male & Black,Male & Black,6.0084505907536006,0.4722959995269775,3.504412174224853,4.797991245985031
daovchohzd_1.jpg,daovchohzd_2.jpg,1,Male x Male,White x White,Male & White,Male & White,23.5292769027168,2.1788854598999023,23.4280047416687,0.1200935542583465
skiipbeflk_1.jpg,skiipbeflk_2.jpg,1,Male x Male,White x White,Male & White,Male & White,28.74499587175737,8.742884278297424,27.37505388259888,5.2108219265937805
saqjlbnonh_1.jpg,saqjlbnonh_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,6.006235331987508,2.379826545715332,5.517374038696289,0.028022289276123
gqkjcjmxfj_1.jpg,uyedzymwwv_1.jpg,0,Male x Male,Indian x Indian,Male & Indian,Male & Indian,3.722741199825146,3.366815149784088,1.5914273262023926,0.039169430732727
ibjwiphwgk_1.jpg,hvzcgbhnor_1.jpg,0,Female x Female,Indian x White,Female & White,Female & Indian,23.03670541053233,4.989960670471191,22.500914812088013,0.1519240140914917
eagrthebzy_1.jpg,eagrthebzy_2.jpg,1,Male x Male,White x White,Male & White,Male & White,8.637035019602669,8.41468858718872,1.9380472004413605,0.1426671743392944
ctkvbxqphi_2.jpg,jlwfafwxio_1.jpg,0,Male x Male,White x White,Male & White,Male & White,26.72957633987722,5.629119202494621,26.042863845825195,2.0043238401412964
fuiihxctyu_2.jpg,fuiihxctyu_1.jpg,1,Male x Male,White x White,Male & White,Male & White,12.052344861522558,0.3441020250320434,11.640539169311523,2.999434694647789
bjvidcivel_1.jpg,ncrtbvbthk_1.jpg,0,Female x Female,White x White,Female & White,Female & White,4.224604025252401,2.0939222127199173,3.249797821044922,1.179276943206787
yhhpmrsezd_1.jpg,yhhpmrsezd_2.jpg,1,Male x Male,White x White,Male & White,Male & White,29.852722556122195,14.36710949242115,26.24197196960449,0.0442874431610107
tadikdlpck_1.jpg,uxugfehhsq_1.jpg,0,Male x Male,Black x White,Male & Black,Male & White,8.10623278664449,7.715691804885864,2.466488838195801,1.433152198791504
izkfhhvlmg_1.jpg,yxojlqxwna_1.jpg,0,Female x Female,White x White,Female & White,Female & White,10.684926604063351,1.4703865051269531,10.45343279838562,1.7336638569831848
rsaqjtjnzi_1.jpg,wjeyrxhqfp_2.jpg,0,Male x Male,Asian x Asian,Male & Asian,Male & Asian,28.70180510604222,1.3762149810791016,28.46327114105225,3.749181896448136
gtqkeveoha_1.jpg,fbbhwiyhly_1.jpg,0,Female x Female,White x White,Female & White,Female & White,6.739371189380128,0.5676651000976562,6.4543474316596985,1.814849890768528
tfzplglxax_1.jpg,tfzplglxax_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,7.740157553169836,6.090009689331055,4.670567035675049,0.4465439617633819
fasunzrlho_1.jpg,qketivhhkt_1.jpg,0,Female x Female,Asian x Indian,Female & Asian,Female & Indian,11.568195938884102,7.723697185516357,8.63094162940979,1.7340604066848757
fhcthhbhry_1.jpg,fhcthhbhry_2.jpg,1,Female x Female,White x White,Female & White,Female & White,9.597751677152011,5.700934886932373,4.955575168132782,5.600879241712391
msiascgnbd_1.jpg,rgbssvhcud_1.jpg,0,Male x Male,Asian x Asian,Male & Asian,Male & Asian,4.88440712436466,1.6109976768493652,4.612977027893066,0.4224646240472793
lgvqkrwjpe_1.jpg,ivdcavdkol_1.jpg,0,Male x Male,Indian x Indian,Male & Indian,Male & Indian,25.20961372386032,0.6959609985351562,24.871116638183597,4.18052077293396
qsqrvdvpna_2.jpg,zxuwegxvac_1.jpg,0,Female x Female,White x White,Female & White,Female & White,20.46566694530471,7.2175374031066895,17.888333559036255,6.000824490562081
yabuofwtoh_1.jpg,zpzqcvkvkx_2.jpg,0,Male x Male,White x White,Male & White,Male & White,25.283481005554727,8.467540740966797,23.617419242858887,2.7893435955047607
ltqubjxdyj_1.jpg,olqcawjzmq_1.jpg,0,Male x Male,White x White,Male & White,Male & White,7.157759821517651,0.8798284530639648,6.981736183166504,1.4451960623264313
lmqflcsbqa_1.jpg,lmqflcsbqa_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,58.76007224552458,15.121042251586914,57.20791983604431,12.11068832874298
sdqamenudn_1.jpg,steywehddq_1.jpg,0,Male x Male,Asian x White,Male & White,Male & Asian,26.51031933813408,3.481142997741699,25.609458923339844,7.2967183738946915
vyxgyaldrb_1.jpg,kemgplabij_1.jpg,0,Male x Male,White x White,Male & White,Male & White,4.499994876625413,1.379471778869629,4.225718259811401,0.6954765319824219
yalypdrbbv_1.jpg,yalypdrbbv_2.jpg,1,Female x Female,Black x Black,Female & Black,Female & Black,34.26028874410273,5.368390679359436,32.69524812698364,9.86474084854126
yrsygfdvca_1.jpg,yrsygfdvca_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,9.09806007969451,1.884777903556824,7.919818878173828,4.514937877655029
xssupgvuvg_2.jpg,xssupgvuvg_1.jpg,1,Female x Female,White x White,Female & White,Female & White,30.589088551492413,1.4879080653190613,30.436380743980408,3.0938225984573364
nufwxwufvy_1.jpg,hbwuucapaz_2.jpg,0,Male x Male,White x White,Male & White,Male & White,5.600867113064679,4.909796237945557,1.4649085998535156,2.747563987970352
zzchymcyal_1.jpg,kiimuzhouy_1.jpg,0,Male x Male,Asian x White,Male & Asian,Male & White,6.407132231759728,0.5565744638442993,6.139052152633667,1.6879146434366703
etfibwjytb_1.jpg,etfibwjytb_2.jpg,1,Female x Female,White x White,Female & White,Female & White,18.366837027964166,2.7847390174865723,18.150951385498047,0.4435111284255981
pfvdmslgay_2.jpg,pfvdmslgay_1.jpg,1,Male x Male,White x White,Male & White,Male & White,10.86732517940468,4.584969520568848,5.274074554443359,5.873635858297348
lzvklanmrh_1.jpg,aokolfcnbo_1.jpg,0,Female x Female,White x White,Female & White,Female & White,38.052334667025846,6.565802335739136,37.4324426651001,1.0867924690246582
dxhiepofrd_1.jpg,dxhiepofrd_2.jpg,1,Female x Female,White x White,Female & White,Female & White,12.062065631156688,7.105921268463135,9.358681678771973,2.736610174179077
ztehkikwks_1.jpg,ztehkikwks_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,18.332991066795937,15.519330501556396,9.611799001693726,2.9342014342546463
hargdwfsxf_1.jpg,lfxbppgtsn_1.jpg,0,Male x Male,Black x Black,Male & Black,Male & Black,20.012705260701438,10.05782985687256,16.224434971809387,4.998772174119949
gsskupfdrr_1.jpg,gsskupfdrr_2.jpg,1,Male x Male,White x White,Male & White,Male & White,47.65680515667211,16.031973838806152,45.011980056762695,0.7769745588302612
wdnwvaxkkg_1.jpg,wdnwvaxkkg_2.jpg,1,Female x Female,White x White,Female & White,Female & White,16.08846240139503,7.474635124206543,13.526028633117676,3.0989862084388733
incrzplipo_1.jpg,incrzplipo_2.jpg,1,Female x Female,Black x Black,Female & Black,Female & Black,87.48205247414917,19.96693813800812,77.02621364593506,30.25176048278809
ubinkvwxlz_1.jpg,ubinkvwxlz_2.jpg,1,Male x Male,White x White,Male & White,Male & White,22.947485307461065,1.2728004455566406,18.532827377319336,13.65918779373169
almabulgis_1.jpg,almabulgis_2.jpg,1,Male x Male,White x White,Male & White,Male & White,2.039940954139788,1.2364953458309174,1.1412663459777832,1.1978868693113327
apsgthvkkd_1.jpg,apsgthvkkd_2.jpg,1,Male x Male,White x White,Male & White,Male & White,13.767504483117897,7.957959175109863,11.230816841125488,5.051669716835022
gictfuxkrs_1.jpg,gictfuxkrs_2.jpg,1,Female x Female,White x White,Female & White,Female & White,9.196201569998305,3.651052594184876,5.616168022155762,5.484283924102783
rdpfgraxwp_1.jpg,rdpfgraxwp_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,17.152984975839836,13.984934329986572,9.992910385131836,0.0665936470031738
klishnlmnz_2.jpg,ttbscyfjlf_1.jpg,0,Male x Male,Indian x White,Male & Indian,Male & White,28.429797104190417,11.249241828918455,26.172903418540955,4.215089082717896
yhlhwtdhef_1.jpg,pxwjaptghu_1.jpg,0,Female x Male,Black x Black,Male & Black,Female & Black,33.47936124543371,6.430383205413818,32.036643981933594,7.560714244842529
qvkchyjdho_1.jpg,qvkchyjdho_2.jpg,1,Female x Female,White x White,Female & White,Female & White,27.30526934314194,12.22909140586853,24.35969567298889,4.870987117290497
daovkfbdrn_1.jpg,daovkfbdrn_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,14.224075197314251,4.983548641204834,13.280816555023192,0.5025728344917297
qzoyuicetp_2.jpg,qzoyuicetp_1.jpg,1,Male x Male,White x White,Male & White,Male & White,2.085311645297062,2.048583507537842,0.377496737986803,0.1049324572086334
xkmhugwxkb_1.jpg,xkmhugwxkb_2.jpg,1,Male x Male,White x White,Male & White,Male & White,7.026172717303019,2.4002904891967773,4.701728701591492,4.728156387805939
iqzjukwszu_1.jpg,iqzjukwszu_2.jpg,1,Female x Female,White x White,Female & White,Female & White,18.899736970384435,12.013939380645752,14.663620471954346,3.948894560337066
qxkvmdwnyx_1.jpg,uyvovdzsfh_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,24.79271285849695,3.7820653915405273,24.150559186935425,5.3790189027786255
hdpijxwbwy_2.jpg,jembbixbbk_1.jpg,0,Female x Female,White x White,Female & White,Female & White,9.704328564488838,3.9942221641540527,8.857860326766968,0.4016538858413696
gkqzmqotfc_1.jpg,tdcuqwpsku_1.jpg,0,Female x Female,Black x Black,Female & Black,Female & Black,7.83907211377824,2.101799964904785,7.558517456054687,0.7788940668106079
mpzqzmzujh_1.jpg,fqdotxgdhy_1.jpg,0,Male x Male,White x White,Male & White,Male & White,27.13195805713059,2.7705267667770386,27.027877807617188,1.263675421476364
fwkkklccly_1.jpg,fwkkklccly_2.jpg,1,Male x Male,White x White,Male & White,Male & White,16.43077392394195,10.442373275756836,12.698504447937012,0.843507707118988
sswfyewuza_1.jpg,sswfyewuza_2.jpg,1,Female x Female,White x White,Female & White,Female & White,6.550547260544526,4.499771118164063,4.696679353713989,1.3520448207855225
ttgsltieox_1.jpg,udmivgpais_1.jpg,0,Male x Male,White x White,Male & White,Male & White,68.88022382319836,2.1653060913085938,68.09743118286133,10.488236427307127
wywyymtqfu_1.jpg,wywyymtqfu_2.jpg,1,Male x Male,White x White,Male & White,Male & White,38.357849524250135,13.804076433181764,36.15452718734741,2.548875570297241
ehtldqdnfa_1.jpg,ooajomgpzp_1.jpg,0,Female x Male,Asian x Asian,Male & Asian,Female & Asian,10.973372536495289,1.036569118499756,10.83780574798584,1.714967966079712
zcxyyuijpi_2.jpg,cvxodnflfn_2.jpg,0,Female x Female,White x White,Female & White,Female & White,8.548298331846992,7.694663047790527,3.750224113464356,2.47788667678833
lempjxskpv_1.jpg,lempjxskpv_2.jpg,1,Male x Male,Black x Black,Male & Black,Male & Black,32.1891347258948,3.856039047241211,31.910327911376957,1.413523182272911
ucqrtuvxxr_1.jpg,cmbeuytwjb_1.jpg,0,Female x Female,Black x Black,Female & Black,Female & Black,21.036120221735764,2.8921217918396,20.54022026062012,3.5570068359375
ghackbhrvh_1.jpg,enigxaclbi_1.jpg,0,Female x Female,Black x Black,Female & Black,Female & Black,52.03418820039487,24.87904024124145,45.98830986022949,4.825785830616951
nkerqbtjml_1.jpg,nkerqbtjml_2.jpg,1,Female x Female,White x White,Female & White,Female & White,51.69445536499181,3.4826622009277344,51.57183027267456,0.4589507579803467
ntrwudxhig_2.jpg,wpbvzuetwo_2.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,42.65716032410214,1.965747356414795,41.67245674133301,9.155853748321531
uvkowdzhav_1.jpg,kzsueansvl_1.jpg,0,Female x Female,Asian x Indian,Female & Asian,Female & Indian,29.54083856441725,25.455512046813965,15.297956943511965,2.391190767288208
xntbsyxrlr_1.jpg,kkloqukiel_2.jpg,0,Female x Female,Black x Black,Female & Black,Female & Black,22.33767251836987,11.841945886611938,19.223732471466064,1.748794436454773
zhnsspwbfj_1.jpg,zhnsspwbfj_2.jpg,1,Male x Male,Indian x Indian,Male & Indian,Male & Indian,7.939249342505843,1.7051351070404053,7.756117820739746,0.0384064274840056
khpeffvcxz_1.jpg,ocwydqowyq_1.jpg,0,Female x Female,White x White,Female & White,Female & White,10.0622856539068,7.702023267745972,3.5363073348999023,5.433950185775757
gxpafrxuuq_1.jpg,hqjzrizhyt_1.jpg,0,Female x Male,White x White,Female & White,Male & White,32.791737805737775,6.4416502714157104,31.21183967590332,8.796467185020447
crpfxbzfgw_1.jpg,lwmouruaai_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,7.180237758585013,6.630816459655762,2.4606840014457703,1.298419952392578
mtsvaljsbk_2.jpg,cyflmqdjeu_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,14.885801435752684,9.603676080703735,11.353909254074097,1.9234820008277893
xgaafbswos_2.jpg,mdunxwctpa_1.jpg,0,Male x Male,Indian x Indian,Male & Indian,Male & Indian,9.075242736939764,8.81489086151123,2.386404037475586,2.3666852712631226
mndaiawjjr_1.jpg,kwrdjklqqs_1.jpg,0,Male x Male,White x White,Male & White,Male & White,46.87199899969138,2.964369982481003,46.72506642341614,4.17743730545044
pzpjorkvyt_1.jpg,pzpjorkvyt_2.jpg,1,Male x Male,Black x Black,Male & Black,Male & Black,30.325084480542696,8.353934288024902,29.15966272354126,2.697700500488281
pfaenfntms_2.jpg,pfaenfntms_1.jpg,1,Female x Female,White x White,Female & White,Female & White,42.11320108707733,14.578352451324465,34.21627068519592,16.66711676120758
wchifwlpzn_1.jpg,lsawpypjxp_1.jpg,0,Male x Male,White x White,Male & White,Male & White,11.80502824610442,8.722953796386719,0.4919377565383911,7.711802452802658
fnematauwr_1.jpg,fnematauwr_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,18.032983111285485,10.475958585739136,14.621476978063583,0.6578185558319092
ivqveltmwo_1.jpg,jadbxmhdvf_1.jpg,0,Male x Male,White x White,Male & White,Male & White,11.69889313172242,7.028231143951416,8.453371286392212,3.628326654434204
cdoujkabbp_1.jpg,cdoujkabbp_2.jpg,1,Male x Male,White x White,Male & White,Male & White,16.06158155141306,4.812034130096436,15.41146469116211,2.1007447838783264
agreceojgv_1.jpg,nxrzayaulx_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,7.812798840175699,1.9161763191223145,7.572291374206543,0.5545478463172913
ybvnbjofli_2.jpg,bsyztkmbgh_1.jpg,0,Female x Female,White x White,Female & White,Female & White,13.136544651245153,12.871797561645508,3.2011404037475586,1.293757975101471
uvogoejrpv_1.jpg,ybjuiqjziu_1.jpg,0,Male x Male,White x White,Male & White,Male & White,4.562136795590798,3.988756850361824,2.2110934257507324,0.7723942548036575
ryqlygbhxh_1.jpg,ryqlygbhxh_2.jpg,1,Female x Female,White x White,Female & White,Female & White,22.57353734256382,13.97854495048523,17.815736293792725,1.4603570625185966
hhqnyhazls_1.jpg,xtpltbbtve_2.jpg,0,Male x Male,White x White,Male & White,Male & White,18.900503421728228,0.7436895370483398,18.87697029113769,0.6679296791553497
gfabyqtlfa_2.jpg,gfabyqtlfa_1.jpg,1,Female x Female,White x White,Female & White,Female & White,11.106374943745996,3.621782302856445,8.649515151977539,7.271594285964966
gibvbnhget_1.jpg,odorppoffp_1.jpg,0,Male x Male,Asian x Asian,Male & Asian,Male & Asian,47.24739307981898,8.55503225326538,46.18109965324402,11.211500525474548
drvcdmfmjs_1.jpg,cwztnkbuwb_2.jpg,0,Female x Female,Black x Black,Female & Black,Female & Black,11.259682796973909,1.9074153900146484,11.02212619781494,0.960627481341362
sudnhqykkw_1.jpg,xhntkellko_1.jpg,0,Male x Male,Black x Black,Male & Black,Male & Black,7.737295393359756,0.0702767372131347,7.636541813611984,1.2382515370845797
uwjpkztync_1.jpg,kzawnhaetj_1.jpg,0,Male x Male,White x White,Male & White,Male & White,47.270796466588784,2.368397295475006,46.84255599975586,6.410528838634491
nvcivxkihn_1.jpg,tvblsohtii_1.jpg,0,Female x Female,Asian x Asian,Female & Asian,Female & Asian,10.704686546325764,8.237685859203339,6.779468417167664,0.4352906942367553
pskgqsrsid_1.jpg,pskgqsrsid_2.jpg,1,Female x Female,White x White,Female & White,Female & White,18.02922321016197,4.448254585266113,14.472396850585938,8.712103724479675
yltpcjhemd_1.jpg,yltpcjhemd_2.jpg,1,Male x Male,Indian x Indian,Male & Indian,Male & Indian,18.711574632785368,17.774266242980957,6.329509258270264,5.26686429977417
dfpcrfbygz_2.jpg,luyopnvfpl_2.jpg,0,Male x Male,Asian x Indian,Male & Asian,Male & Indian,5.182982396846894,3.079101085662842,0.6845993995666504,3.8856436014175415
dtwzdrgbtf_1.jpg,dtwzdrgbtf_2.jpg,1,Female x Female,White x White,Female & White,Female & White,3.3676367247673404,3.340813854709268,0.5149998664855957,0.1925584077835083
itiwagjavg_1.jpg,izfgkshmql_1.jpg,0,Female x Female,White x White,Female & White,Female & White,30.721259836517216,20.764813899993896,22.83336639404297,2.268775060772896
rjftdigsdm_1.jpg,rjftdigsdm_2.jpg,1,Male x Male,White x White,Male & White,Male & White,45.44796869808718,10.858950555324554,43.21219444274902,7.361872911453247
bhboeactof_1.jpg,bhboeactof_2.jpg,1,Female x Female,White x White,Female & White,Female & White,20.409870081537463,13.194515466690063,15.129158020019531,3.159044861793518
trofgsnpbk_1.jpg,rqdyziridn_1.jpg,0,Female x Female,Indian x White,Female & White,Female & Indian,14.451654436772197,8.347870588302612,11.79719066619873,0.0863242149353027
rfavxgddsr_1.jpg,opfewjreju_1.jpg,0,Male x Male,White x White,Male & White,Male & White,17.12634650366201,13.620038390159609,8.240245819091797,10.38543462753296
yycpkwnwfn_2.jpg,xusqyshcde_1.jpg,0,Female x Female,White x White,Female & White,Female & White,7.066273060651301,3.2900819778442383,5.708405494689941,3.423168241977692
hkduhanjep_2.jpg,uvqlyzrvzs_1.jpg,0,Male x Male,White x White,Male & White,Male & White,33.80309450801525,11.032086849212646,31.812265396118164,3.175275057554245
nanpawzayg_1.jpg,aensixgthz_1.jpg,0,Male x Male,White x White,Male & White,Male & White,19.005298134039048,1.898674249649048,18.60233473777771,3.221177101135254
zjizdngblv_1.jpg,xlclduvrjf_1.jpg,0,Female x Female,White x White,Female & White,Female & White,7.612929165427188,2.1999545097351074,0.4542310237884521,7.156204283237457
omyiraeogd_2.jpg,yacdmkvkim_1.jpg,0,Female x Male,White x White,Male & White,Female & White,6.2474110741437086,3.03251875564456,5.454341262578964,0.4936487898230552
gmfqypktgs_1.jpg,yxojlqxwna_1.jpg,0,Female x Female,White x White,Female & White,Female & White,12.13571781919198,8.523548126220703,8.664509296417236,0.4580661058425903
xgsjryrrvc_1.jpg,xgsjryrrvc_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,10.535586324088545,0.0990347862243652,8.486305713653564,6.250383675098419
nzizwauapb_1.jpg,tlczylpxkr_1.jpg,0,Female x Female,White x White,Female & White,Female & White,54.751544924627545,13.41362476348877,53.23835754394531,2.705817759037018
xkvvzeavye_1.jpg,pmeqblmrto_2.jpg,0,Male x Male,Asian x Asian,Male & Asian,Male & Asian,31.56586135681747,2.458849310874939,31.444968700408936,0.8848413974046707
rippzhific_1.jpg,ogbkpefify_1.jpg,0,Female x Female,White x White,Female & White,Female & White,33.39446375637118,2.929797649383545,33.262974202632904,0.2281193733215332
lnejqziuut_1.jpg,lnejqziuut_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,14.449722693314284,2.729421615600586,14.1613450050354,0.7223939001560211
sulhgprfuy_1.jpg,sulhgprfuy_2.jpg,1,Female x Female,White x White,Female & White,Female & White,3.2683032927152604,1.2092918157577517,2.836512565612793,0.8493824526667595
dbnycoseaj_1.jpg,esaswmwhim_1.jpg,0,Female x Female,White x White,Female & White,Female & White,46.97350422685003,0.7703690528869629,46.92836380004883,2.186265468597412
uipdiuecea_1.jpg,eotohyentr_1.jpg,0,Male x Male,Asian x Asian,Male & Asian,Male & Asian,20.147944019418524,18.088168621063232,8.820794224739075,0.3868495225906372
khfxcmbdos_1.jpg,jznjsatagi_1.jpg,0,Female x Female,White x White,Female & White,Female & White,8.146598259066826,4.707520842552185,6.639591217041016,0.6725430637598038
xewmdkcnwj_2.jpg,ycranfotho_1.jpg,0,Male x Male,Black x Indian,Male & Black,Male & Indian,8.116615948332536,4.978501558303833,6.414598345756531,0.3960262835025787
kxuzwqjoay_1.jpg,zeusswckih_2.jpg,0,Female x Female,White x White,Female & White,Female & White,10.670420153553488,9.259193897247314,0.546295166015625,9.886924982070925
nmpjknwayg_1.jpg,meowsnzsjk_1.jpg,0,Female x Female,White x White,Female & White,Female & White,12.520547630156452,2.791819781064987,11.9036283493042,2.045858919620514
zoawnpjnul_1.jpg,vfiklgtgrc_1.jpg,0,Female x Female,White x White,Female & White,Female & White,13.99951931523172,11.58094358444214,7.075464725494385,2.4732038974761963
ozinssjxtu_1.jpg,ozinssjxtu_2.jpg,1,Male x Male,Black x Black,Male & Black,Male & Black,22.69723290441509,0.0451860427856445,20.36996042728424,10.055036544799805
ltakjivxwt_1.jpg,xkeolnivys_1.jpg,0,Male x Male,Black x Black,Male & Black,Male & Black,5.2855435269027895,3.789683908224106,3.306238412857056,1.3619942665100098
gfyuyoaeoc_1.jpg,oznuajintv_1.jpg,0,Male x Male,White x White,Male & White,Male & White,30.232387831937302,2.946047425270081,30.07504940032959,0.9409837052226068
aagkpalltk_1.jpg,pededltodd_1.jpg,0,Female x Female,White x White,Female & White,Female & White,36.48678692537674,0.3793888092041015,35.51534652709961,8.46935749053955
hufggucfkn_1.jpg,hufggucfkn_2.jpg,1,Female x Female,Asian x Asian,Female & Asian,Female & Asian,6.100706571177746,3.148068428039551,4.747358798980713,2.481974571943283
imsqircukb_1.jpg,imsqircukb_2.jpg,1,Male x Male,White x White,Male & White,Male & White,33.79940455142211,3.844273746013642,33.41709232330322,3.9389201402664185
uramkdozts_1.jpg,uramkdozts_2.jpg,1,Female x Female,White x White,Female & White,Female & White,14.173068702567097,0.4821371436119079,13.560857772827148,3.994953095912933
ssqpajauqc_1.jpg,yfxctdqnro_2.jpg,0,Male x Male,Asian x Indian,Male & Asian,Male & Indian,37.86106045654491,6.317310333251953,37.29928016662598,1.3785915970802307
awlrinmnrg_1.jpg,xoozbpdzcz_1.jpg,0,Male x Male,White x White,Male & White,Male & White,16.065736907102817,16.671937465667725,5.626190185546875,6.865922510623932
azznsazzvm_2.jpg,azznsazzvm_1.jpg,1,Male x Male,White x White,Male & White,Male & White,25.049692242415567,1.6078968048095703,24.95660924911499,1.763927936553955
fbvindzhow_1.jpg,ozwykalcau_1.jpg,0,Female x Female,White x White,Female & White,Female & White,32.15256697095581,15.370750904083252,27.085641860961918,7.726106882095337
ydkctvkhhi_1.jpg,ydkctvkhhi_2.jpg,1,Male x Male,White x White,Male & White,Male & White,27.167330243333115,10.118410110473633,1.4895909428596497,25.194899559021
joxvhmvyva_1.jpg,joxvhmvyva_2.jpg,1,Male x Male,Asian x Asian,Male & Asian,Male & Asian,19.658886749753695,7.31410875916481,14.448837041854858,12.611721515655518
msplpaohba_1.jpg,msplpaohba_2.jpg,1,Male x Male,Black x Black,Male & Black,Male & Black,8.548390768418495,0.3495235443115234,8.199621200561523,2.339097440242768
